Category,Name,Count,Details
Tested Method,__init__,4,Called 4 times in tests
Tested Method,add_item,17,Called 17 times in tests
Tested Method,remove_item,2,Called 2 times in tests
Tested Method,get_subtotal,4,Called 4 times in tests
Tested Method,apply_discount,4,Called 4 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,2,Called 2 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_negative_price,90.0,"Similarity: 90.0% (lines 35, 39)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_quantity_type,85.0,"Similarity: 85.0% (lines 35, 43)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_zero_quantity,86.7,"Similarity: 86.7% (lines 35, 47)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_invalid_quantity_type,86.7,"Similarity: 86.7% (lines 39, 43)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_zero_quantity,90.0,"Similarity: 90.0% (lines 39, 47)"
Potential Duplicate,test_add_item_invalid_quantity_type <-> test_add_item_zero_quantity,93.3,"Similarity: 93.3% (lines 43, 47)"
Potential Duplicate,test_apply_discount_typical <-> test_apply_discount_zero,86.7,"Similarity: 86.7% (lines 65, 68)"
Potential Duplicate,test_calculate_total_no_discount_with_shipping <-> test_calculate_total_with_discount_and_free_shipping,88.0,"Similarity: 88.0% (lines 101, 105)"
