Category,Name,Count,Details
Tested Method,__init__,91,Called 91 times in tests
Tested Method,add_item,59,Called 59 times in tests
Tested Method,remove_item,7,Called 7 times in tests
Tested Method,get_subtotal,5,Called 5 times in tests
Tested Method,apply_discount,10,Called 10 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,7,Called 7 times in tests
Tested Method,calculate_total,12,Called 12 times in tests
Tested Method,total_items,4,Called 4 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,4,Called 4 times in tests
Potential Duplicate,test_init_default_parameters <-> test_init_integer_values_accepted,93.3,"Similarity: 93.3% (lines 6, 19)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_tax_rate_one_boundary,100.0,"Similarity: 100.0% (lines 25, 29)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_free_shipping_threshold_zero_boundary,100.0,"Similarity: 100.0% (lines 25, 33)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_shipping_cost_zero_boundary,100.0,"Similarity: 100.0% (lines 25, 37)"
Potential Duplicate,test_init_tax_rate_one_boundary <-> test_init_free_shipping_threshold_zero_boundary,100.0,"Similarity: 100.0% (lines 29, 33)"
Potential Duplicate,test_init_tax_rate_one_boundary <-> test_init_shipping_cost_zero_boundary,100.0,"Similarity: 100.0% (lines 29, 37)"
Potential Duplicate,test_init_free_shipping_threshold_zero_boundary <-> test_init_shipping_cost_zero_boundary,100.0,"Similarity: 100.0% (lines 33, 37)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_explicit_quantity,90.0,"Similarity: 90.0% (lines 73, 81)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_integer_price,86.7,"Similarity: 86.7% (lines 73, 86)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_same_item_aggregates_quantity,87.5,"Similarity: 87.5% (lines 73, 91)"
