Category,Name,Count,Details
Tested Method,__init__,7,Called 7 times in tests
Tested Method,add_item,21,Called 21 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,3,Called 3 times in tests
Tested Method,calculate_shipping,3,Called 3 times in tests
Tested Method,calculate_tax,2,Called 2 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,4,Called 4 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,2,Called 2 times in tests
Potential Duplicate,test_default_initialization <-> test_is_empty_true,100.0,"Similarity: 100.0% (lines 9, 139)"
Potential Duplicate,test_add_item_with_quantity_greater_than_one <-> test_accumulate_items,83.3,"Similarity: 83.3% (lines 31, 47)"
Potential Duplicate,test_add_item_with_quantity_greater_than_one <-> test_total_items,82.9,"Similarity: 82.9% (lines 31, 146)"
Potential Duplicate,test_add_item_zero_quantity_raises_error <-> test_add_item_negative_quantity_raises_error,90.0,"Similarity: 90.0% (lines 35, 39)"
Potential Duplicate,test_accumulate_items <-> test_total_items,90.0,"Similarity: 90.0% (lines 47, 146)"
Potential Duplicate,test_calculate_total_simple <-> test_calculate_total_free_shipping,83.3,"Similarity: 83.3% (lines 122, 127)"
Potential Duplicate,test_calculate_total_simple <-> test_calculate_total_with_discount,86.7,"Similarity: 86.7% (lines 122, 131)"
Potential Duplicate,test_calculate_total_simple <-> test_calculate_total_discount_triggers_shipping,82.9,"Similarity: 82.9% (lines 122, 135)"
Potential Duplicate,test_calculate_total_free_shipping <-> test_calculate_total_with_discount,88.0,"Similarity: 88.0% (lines 127, 131)"
Potential Duplicate,test_calculate_total_free_shipping <-> test_calculate_total_discount_triggers_shipping,83.3,"Similarity: 83.3% (lines 127, 135)"
