Category,Name,Count,Details
Tested Method,__init__,6,Called 6 times in tests
Tested Method,add_item,35,Called 35 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,11,Called 11 times in tests
Tested Method,apply_discount,6,Called 6 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,11,Called 11 times in tests
Tested Method,total_items,4,Called 4 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_init_default_values <-> test_calculate_total_empty_order,100.0,"Similarity: 100.0% (lines 9, 157)"
Potential Duplicate,test_init_custom_tax_rate <-> test_init_custom_free_shipping_threshold,82.5,"Similarity: 82.5% (lines 13, 19)"
Potential Duplicate,test_init_custom_tax_rate <-> test_init_custom_shipping_cost,82.9,"Similarity: 82.9% (lines 13, 25)"
Potential Duplicate,test_init_custom_tax_rate <-> test_calculate_total_with_discount,86.7,"Similarity: 86.7% (lines 13, 166)"
Potential Duplicate,test_init_custom_free_shipping_threshold <-> test_init_custom_shipping_cost,85.7,"Similarity: 85.7% (lines 19, 25)"
Potential Duplicate,test_init_custom_free_shipping_threshold <-> test_calculate_total_no_discount,82.9,"Similarity: 82.9% (lines 19, 161)"
Potential Duplicate,test_init_custom_free_shipping_threshold <-> test_calculate_total_with_shipping,82.9,"Similarity: 82.9% (lines 19, 176)"
Potential Duplicate,test_add_item_single <-> test_add_item_multiple_quantity,90.0,"Similarity: 90.0% (lines 31, 35)"
Potential Duplicate,test_add_item_single <-> test_add_item_default_quantity,90.0,"Similarity: 90.0% (lines 31, 39)"
Potential Duplicate,test_add_item_single <-> test_add_item_duplicate_name,85.0,"Similarity: 85.0% (lines 31, 63)"
