Category,Name,Count,Details
Tested Method,__init__,11,Called 11 times in tests
Tested Method,add_item,27,Called 27 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_success <-> test_add_item_default_quantity,90.0,"Similarity: 90.0% (lines 51, 56)"
Potential Duplicate,test_add_item_success <-> test_add_existing_item_increases_quantity,86.7,"Similarity: 86.7% (lines 51, 60)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_existing_item_increases_quantity,90.0,"Similarity: 90.0% (lines 56, 60)"
Potential Duplicate,test_add_item_same_name_different_price <-> test_add_item_invalid_type_name,85.0,"Similarity: 85.0% (lines 66, 71)"
Potential Duplicate,test_add_item_same_name_different_price <-> test_add_item_invalid_type_price,85.0,"Similarity: 85.0% (lines 66, 75)"
Potential Duplicate,test_add_item_same_name_different_price <-> test_add_item_invalid_type_quantity,90.0,"Similarity: 90.0% (lines 66, 79)"
Potential Duplicate,test_add_item_same_name_different_price <-> test_add_item_empty_name,86.7,"Similarity: 86.7% (lines 66, 83)"
Potential Duplicate,test_add_item_same_name_different_price <-> test_add_item_negative_price,86.7,"Similarity: 86.7% (lines 66, 87)"
Potential Duplicate,test_add_item_same_name_different_price <-> test_add_item_zero_price,86.7,"Similarity: 86.7% (lines 66, 91)"
Potential Duplicate,test_add_item_same_name_different_price <-> test_add_item_invalid_quantity,93.3,"Similarity: 93.3% (lines 66, 95)"
