Category,Name,Count,Details
Tested Method,__init__,11,Called 11 times in tests
Tested Method,add_item,27,Called 27 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,6,Called 6 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_invalid_threshold <-> test_init_invalid_shipping_cost,100.0,"Similarity: 100.0% (lines 24, 28)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 55, 61)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_mismatched_price,86.7,"Similarity: 86.7% (lines 55, 67)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_types,85.0,"Similarity: 85.0% (lines 55, 72)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_mismatched_price,85.0,"Similarity: 85.0% (lines 61, 67)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_invalid_types,84.0,"Similarity: 84.0% (lines 61, 72)"
Potential Duplicate,test_add_item_mismatched_price <-> test_add_item_invalid_types,88.0,"Similarity: 88.0% (lines 67, 72)"
Potential Duplicate,test_apply_discount_success <-> test_apply_discount_boundaries,86.7,"Similarity: 86.7% (lines 102, 106)"
Potential Duplicate,test_apply_discount_invalid_range <-> test_apply_discount_negative_subtotal,85.0,"Similarity: 85.0% (lines 110, 116)"
Potential Duplicate,test_apply_discount_invalid_range <-> test_apply_discount_invalid_types,90.0,"Similarity: 90.0% (lines 110, 120)"
