Category,Name,Count,Details
Tested Method,__init__,9,Called 9 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_normal <-> test_add_item_merge_quantity,87.5,"Similarity: 87.5% (lines 36, 42)"
Potential Duplicate,test_add_item_normal <-> test_total_items,82.0,"Similarity: 82.0% (lines 36, 160)"
Potential Duplicate,test_add_item_merge_quantity <-> test_total_items,86.7,"Similarity: 86.7% (lines 42, 160)"
Potential Duplicate,test_add_item_different_price_error <-> test_add_item_invalid_inputs,85.0,"Similarity: 85.0% (lines 49, 54)"
Potential Duplicate,test_apply_discount_normal <-> test_apply_discount_no_discount,86.7,"Similarity: 86.7% (lines 91, 95)"
Potential Duplicate,test_apply_discount_normal <-> test_apply_discount_full_discount,86.7,"Similarity: 86.7% (lines 91, 99)"
Potential Duplicate,test_apply_discount_no_discount <-> test_apply_discount_full_discount,100.0,"Similarity: 100.0% (lines 95, 99)"
Potential Duplicate,test_calculate_total_simple <-> test_calculate_total_with_discount_free_shipping,83.3,"Similarity: 83.3% (lines 141, 146)"
