Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,27,Called 27 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,1,Called 1 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_invalid_types <-> test_add_item_invalid_values,88.0,"Similarity: 88.0% (lines 50, 58)"
Potential Duplicate,test_add_item_invalid_types <-> test_add_item_conflicting_price,82.9,"Similarity: 82.9% (lines 50, 70)"
Potential Duplicate,test_add_item_invalid_values <-> test_add_item_conflicting_price,85.0,"Similarity: 85.0% (lines 58, 70)"
Potential Duplicate,test_apply_discount_valid <-> test_apply_discount_zero,86.7,"Similarity: 86.7% (lines 99, 103)"
Potential Duplicate,test_apply_discount_valid <-> test_apply_discount_full,86.7,"Similarity: 86.7% (lines 99, 106)"
Potential Duplicate,test_apply_discount_zero <-> test_apply_discount_full,100.0,"Similarity: 100.0% (lines 103, 106)"
Potential Duplicate,test_apply_discount_invalid_types <-> test_apply_discount_invalid_values,86.7,"Similarity: 86.7% (lines 109, 115)"
Potential Duplicate,test_calculate_tax_invalid_type <-> test_calculate_tax_invalid_value,100.0,"Similarity: 100.0% (lines 139, 143)"
Potential Duplicate,test_calculate_total_no_discount <-> test_calculate_total_with_discount,83.3,"Similarity: 83.3% (lines 147, 151)"
