Category,Name,Count,Details
Tested Method,__init__,9,Called 9 times in tests
Tested Method,add_item,22,Called 22 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,4,Called 4 times in tests
Tested Method,calculate_shipping,3,Called 3 times in tests
Tested Method,calculate_tax,2,Called 2 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,4,Called 4 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_invalid_threshold <-> test_init_invalid_shipping_cost,100.0,"Similarity: 100.0% (lines 25, 29)"
Potential Duplicate,test_add_item_increase_quantity <-> test_total_items_multiple_entries,84.4,"Similarity: 84.4% (lines 42, 139)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 47, 55)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 51, 55)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_conflicting_price,86.7,"Similarity: 86.7% (lines 51, 59)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_type_error,90.0,"Similarity: 90.0% (lines 51, 64)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_conflicting_price,85.0,"Similarity: 85.0% (lines 55, 59)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_type_error,86.7,"Similarity: 86.7% (lines 55, 64)"
Potential Duplicate,test_add_item_conflicting_price <-> test_add_item_type_error,85.0,"Similarity: 85.0% (lines 59, 64)"
Potential Duplicate,test_apply_discount_invalid_rate <-> test_apply_discount_type_error,90.0,"Similarity: 90.0% (lines 97, 101)"
