Category,Name,Count,Details
Tested Method,__init__,93,Called 93 times in tests
Tested Method,add_item,79,Called 79 times in tests
Tested Method,remove_item,12,Called 12 times in tests
Tested Method,get_subtotal,17,Called 17 times in tests
Tested Method,apply_discount,9,Called 9 times in tests
Tested Method,calculate_shipping,10,Called 10 times in tests
Tested Method,calculate_tax,8,Called 8 times in tests
Tested Method,calculate_total,14,Called 14 times in tests
Tested Method,total_items,13,Called 13 times in tests
Tested Method,list_items,11,Called 11 times in tests
Tested Method,is_empty,10,Called 10 times in tests
Tested Method,clear_order,7,Called 7 times in tests
Potential Duplicate,test_init_default_parameters <-> test_init_custom_parameters,85.0,"Similarity: 85.0% (lines 6, 12)"
Potential Duplicate,test_init_zero_tax_rate <-> test_calculate_tax_positive_amount,90.0,"Similarity: 90.0% (lines 18, 245)"
Potential Duplicate,test_init_zero_tax_rate <-> test_calculate_tax_with_custom_rate,86.7,"Similarity: 86.7% (lines 18, 260)"
Potential Duplicate,test_add_single_item <-> test_add_multiple_different_items,93.3,"Similarity: 93.3% (lines 34, 44)"
Potential Duplicate,test_add_single_item <-> test_get_subtotal_single_item,82.9,"Similarity: 82.9% (lines 34, 146)"
Potential Duplicate,test_add_single_item <-> test_get_subtotal_multiple_items,93.3,"Similarity: 93.3% (lines 34, 151)"
Potential Duplicate,test_add_single_item <-> test_get_subtotal_after_item_removal,83.5,"Similarity: 83.5% (lines 34, 157)"
Potential Duplicate,test_add_single_item <-> test_clear_order_resets_subtotal,82.5,"Similarity: 82.5% (lines 34, 377)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_duplicate_item_name,83.3,"Similarity: 83.3% (lines 39, 50)"
Potential Duplicate,test_add_item_default_quantity <-> test_total_items_multiple_items,82.9,"Similarity: 82.9% (lines 39, 352)"
