Category,Name,Count,Details
Tested Method,__init__,13,Called 13 times in tests
Tested Method,add_item,22,Called 22 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,9,Called 9 times in tests
Tested Method,apply_discount,5,Called 5 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,3,Called 3 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_single <-> test_add_item_quantity_greater_than_one,90.0,"Similarity: 90.0% (lines 32, 37)"
Potential Duplicate,test_add_item_single <-> test_add_item_duplicate_name_updates_quantity,88.0,"Similarity: 88.0% (lines 32, 42)"
Potential Duplicate,test_add_item_quantity_greater_than_one <-> test_add_item_duplicate_name_updates_quantity,96.0,"Similarity: 96.0% (lines 37, 42)"
Potential Duplicate,test_add_item_invalid_negative_price <-> test_add_item_invalid_zero_quantity,90.0,"Similarity: 90.0% (lines 48, 52)"
Potential Duplicate,test_add_item_invalid_zero_quantity <-> test_add_item_empty_name,90.0,"Similarity: 90.0% (lines 52, 56)"
Potential Duplicate,test_apply_discount_normal <-> test_apply_discount_zero,86.7,"Similarity: 86.7% (lines 87, 91)"
Potential Duplicate,test_apply_discount_normal <-> test_apply_discount_full,86.7,"Similarity: 86.7% (lines 87, 95)"
Potential Duplicate,test_apply_discount_normal <-> test_apply_discount_excessive_caps_at_zero,85.0,"Similarity: 85.0% (lines 87, 99)"
Potential Duplicate,test_apply_discount_zero <-> test_apply_discount_full,100.0,"Similarity: 100.0% (lines 91, 95)"
Potential Duplicate,test_apply_discount_zero <-> test_apply_discount_excessive_caps_at_zero,90.0,"Similarity: 90.0% (lines 91, 99)"
