Category,Name,Count,Details
Tested Method,__init__,105,Called 105 times in tests
Tested Method,add_item,75,Called 75 times in tests
Tested Method,remove_item,9,Called 9 times in tests
Tested Method,get_subtotal,9,Called 9 times in tests
Tested Method,apply_discount,12,Called 12 times in tests
Tested Method,calculate_shipping,7,Called 7 times in tests
Tested Method,calculate_tax,8,Called 8 times in tests
Tested Method,calculate_total,17,Called 17 times in tests
Tested Method,total_items,12,Called 12 times in tests
Tested Method,list_items,7,Called 7 times in tests
Tested Method,is_empty,10,Called 10 times in tests
Tested Method,clear_order,6,Called 6 times in tests
Potential Duplicate,test_init_tax_rate_zero <-> test_init_tax_rate_one,100.0,"Similarity: 100.0% (lines 18, 22)"
Potential Duplicate,test_init_tax_rate_zero <-> test_init_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 18, 26)"
Potential Duplicate,test_init_tax_rate_zero <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 18, 30)"
Potential Duplicate,test_init_tax_rate_one <-> test_init_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 22, 26)"
Potential Duplicate,test_init_tax_rate_one <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 22, 30)"
Potential Duplicate,test_init_free_shipping_threshold_zero <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 26, 30)"
Potential Duplicate,test_add_item_single_default_quantity <-> test_add_item_single_explicit_quantity,93.3,"Similarity: 93.3% (lines 66, 71)"
Potential Duplicate,test_add_item_single_default_quantity <-> test_add_item_same_name_price_aggregates_quantity,88.0,"Similarity: 88.0% (lines 66, 82)"
Potential Duplicate,test_add_item_single_default_quantity <-> test_add_item_minimum_valid_quantity,100.0,"Similarity: 100.0% (lines 66, 88)"
Potential Duplicate,test_add_item_single_default_quantity <-> test_add_item_very_large_quantity,93.3,"Similarity: 93.3% (lines 66, 93)"
