Category,Name,Count,Details
Tested Method,__init__,5,Called 5 times in tests
Tested Method,add_item,21,Called 21 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,4,Called 4 times in tests
Tested Method,apply_discount,5,Called 5 times in tests
Tested Method,calculate_shipping,9,Called 9 times in tests
Tested Method,calculate_tax,6,Called 6 times in tests
Tested Method,calculate_total,3,Called 3 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,2,Called 2 times in tests
Potential Duplicate,test_init_default_values <-> test_init_custom_values,84.0,"Similarity: 84.0% (lines 9, 15)"
Potential Duplicate,test_init_default_values <-> test_init_zero_values,88.0,"Similarity: 88.0% (lines 9, 21)"
Potential Duplicate,test_init_custom_values <-> test_init_zero_values,85.7,"Similarity: 85.7% (lines 15, 21)"
Potential Duplicate,test_add_item_specific_quantity <-> test_add_item_existing_item_updates_quantity,95.0,"Similarity: 95.0% (lines 31, 35)"
Potential Duplicate,test_add_item_specific_quantity <-> test_total_items_multiple_entries,82.9,"Similarity: 82.9% (lines 31, 130)"
Potential Duplicate,test_add_item_existing_item_updates_quantity <-> test_total_items_multiple_entries,85.7,"Similarity: 85.7% (lines 35, 130)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_zero_quantity,100.0,"Similarity: 100.0% (lines 40, 44)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_negative_quantity,93.3,"Similarity: 93.3% (lines 40, 48)"
Potential Duplicate,test_add_item_zero_quantity <-> test_add_item_negative_quantity,93.3,"Similarity: 93.3% (lines 44, 48)"
Potential Duplicate,test_get_subtotal_single_item <-> test_get_subtotal_multiple_items,85.0,"Similarity: 85.0% (lines 72, 76)"
