Category,Name,Count,Details
Tested Method,__init__,29,Called 29 times in tests
Tested Method,add_item,77,Called 77 times in tests
Tested Method,remove_item,11,Called 11 times in tests
Tested Method,get_subtotal,8,Called 8 times in tests
Tested Method,apply_discount,13,Called 13 times in tests
Tested Method,calculate_shipping,8,Called 8 times in tests
Tested Method,calculate_tax,8,Called 8 times in tests
Tested Method,calculate_total,15,Called 15 times in tests
Tested Method,total_items,16,Called 16 times in tests
Tested Method,list_items,10,Called 10 times in tests
Tested Method,is_empty,13,Called 13 times in tests
Tested Method,clear_order,6,Called 6 times in tests
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_tax_rate_one_boundary,100.0,"Similarity: 100.0% (lines 18, 22)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 18, 26)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 18, 30)"
Potential Duplicate,test_init_tax_rate_one_boundary <-> test_init_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 22, 26)"
Potential Duplicate,test_init_tax_rate_one_boundary <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 22, 30)"
Potential Duplicate,test_init_free_shipping_threshold_zero <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 26, 30)"
Potential Duplicate,test_add_item_with_explicit_quantity <-> test_add_same_item_twice_increases_quantity,86.7,"Similarity: 86.7% (lines 72, 82)"
Potential Duplicate,test_add_item_with_explicit_quantity <-> test_total_items_multiple_items,90.0,"Similarity: 90.0% (lines 72, 428)"
Potential Duplicate,test_add_item_with_explicit_quantity <-> test_total_items_same_item_added_twice,86.7,"Similarity: 86.7% (lines 72, 433)"
Potential Duplicate,test_add_multiple_different_items <-> test_list_items_multiple_items,100.0,"Similarity: 100.0% (lines 76, 484)"
