Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,28,Called 28 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,6,Called 6 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,2,Called 2 times in tests
Potential Duplicate,test_add_item_invalid_values <-> test_add_item_invalid_types,85.0,"Similarity: 85.0% (lines 49, 66)"
Potential Duplicate,test_apply_discount_invalid_values <-> test_apply_discount_invalid_types,86.7,"Similarity: 86.7% (lines 101, 109)"
Potential Duplicate,test_calculate_total_with_free_shipping <-> test_calculate_total_with_discount,83.3,"Similarity: 83.3% (lines 140, 144)"
Potential Duplicate,test_calculate_total_invalid_discount <-> test_calculate_total_invalid_type,93.3,"Similarity: 93.3% (lines 152, 157)"
