Category,Name,Count,Details
Tested Method,__init__,13,Called 13 times in tests
Tested Method,add_item,28,Called 28 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,4,Called 4 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,8,Called 8 times in tests
Tested Method,total_items,7,Called 7 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,8,Called 8 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_invalid_threshold_value <-> test_init_invalid_shipping_cost_value,100.0,"Similarity: 100.0% (lines 24, 28)"
Potential Duplicate,test_add_item_invalid_values <-> test_add_item_conflict,86.7,"Similarity: 86.7% (lines 52, 64)"
Potential Duplicate,test_add_item_invalid_values <-> test_add_item_invalid_types,85.0,"Similarity: 85.0% (lines 52, 69)"
Potential Duplicate,test_add_item_conflict <-> test_add_item_invalid_types,83.3,"Similarity: 83.3% (lines 64, 69)"
Potential Duplicate,test_apply_discount_invalid_values <-> test_apply_discount_invalid_types,85.7,"Similarity: 85.7% (lines 104, 112)"
Potential Duplicate,test_calculate_tax_success <-> test_calculate_tax_custom_rate,85.0,"Similarity: 85.0% (lines 134, 138)"
Potential Duplicate,test_calculate_total_simple <-> test_calculate_total_with_shipping,84.0,"Similarity: 84.0% (lines 150, 154)"
Potential Duplicate,test_calculate_total_simple <-> test_calculate_total_with_discount,88.0,"Similarity: 88.0% (lines 150, 158)"
Potential Duplicate,test_calculate_total_simple <-> test_calculate_total_with_discount_triggering_shipping,95.0,"Similarity: 95.0% (lines 150, 162)"
Potential Duplicate,test_calculate_total_with_shipping <-> test_calculate_total_with_discount,83.3,"Similarity: 83.3% (lines 154, 158)"
