Category,Name,Count,Details
Tested Method,__init__,96,Called 96 times in tests
Tested Method,add_item,72,Called 72 times in tests
Tested Method,remove_item,10,Called 10 times in tests
Tested Method,get_subtotal,9,Called 9 times in tests
Tested Method,apply_discount,10,Called 10 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,13,Called 13 times in tests
Tested Method,total_items,14,Called 14 times in tests
Tested Method,list_items,5,Called 5 times in tests
Tested Method,is_empty,12,Called 12 times in tests
Tested Method,clear_order,4,Called 4 times in tests
Potential Duplicate,test_init_tax_rate_at_zero_boundary <-> test_init_tax_rate_at_one_boundary,100.0,"Similarity: 100.0% (lines 26, 30)"
Potential Duplicate,test_init_tax_rate_at_zero_boundary <-> test_init_zero_free_shipping_threshold,100.0,"Similarity: 100.0% (lines 26, 42)"
Potential Duplicate,test_init_tax_rate_at_zero_boundary <-> test_init_zero_shipping_cost,100.0,"Similarity: 100.0% (lines 26, 54)"
Potential Duplicate,test_init_tax_rate_at_one_boundary <-> test_init_zero_free_shipping_threshold,100.0,"Similarity: 100.0% (lines 30, 42)"
Potential Duplicate,test_init_tax_rate_at_one_boundary <-> test_init_zero_shipping_cost,100.0,"Similarity: 100.0% (lines 30, 54)"
Potential Duplicate,test_init_zero_free_shipping_threshold <-> test_init_zero_shipping_cost,100.0,"Similarity: 100.0% (lines 42, 54)"
Potential Duplicate,test_add_item_single_item_successfully <-> test_add_item_multiple_different_items,87.5,"Similarity: 87.5% (lines 62, 67)"
Potential Duplicate,test_add_item_single_item_successfully <-> test_add_item_duplicate_increases_quantity,92.0,"Similarity: 92.0% (lines 62, 74)"
Potential Duplicate,test_add_item_single_item_successfully <-> test_add_item_with_default_quantity,93.3,"Similarity: 93.3% (lines 62, 86)"
Potential Duplicate,test_add_item_single_item_successfully <-> test_add_item_with_custom_quantity,90.0,"Similarity: 90.0% (lines 62, 91)"
