Category,Name,Count,Details
Tested Method,__init__,4,Called 4 times in tests
Tested Method,add_item,18,Called 18 times in tests
Tested Method,remove_item,2,Called 2 times in tests
Tested Method,get_subtotal,7,Called 7 times in tests
Tested Method,apply_discount,3,Called 3 times in tests
Tested Method,calculate_shipping,3,Called 3 times in tests
Tested Method,calculate_tax,1,Called 1 times in tests
Tested Method,calculate_total,3,Called 3 times in tests
Tested Method,total_items,4,Called 4 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_custom_values <-> test_calculate_total_simple,82.5,"Similarity: 82.5% (lines 18, 94)"
Potential Duplicate,test_init_custom_values <-> test_calculate_total_with_discount_and_free_shipping,82.2,"Similarity: 82.2% (lines 18, 98)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,84.0,"Similarity: 84.0% (lines 40, 46)"
