Category,Name,Count,Details
Tested Method,__init__,7,Called 7 times in tests
Tested Method,add_item,22,Called 22 times in tests
Tested Method,remove_item,2,Called 2 times in tests
Tested Method,get_subtotal,7,Called 7 times in tests
Tested Method,apply_discount,3,Called 3 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,3,Called 3 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_single <-> test_add_item_existing_increments,83.3,"Similarity: 83.3% (lines 29, 39)"
Potential Duplicate,test_add_item_specific_quantity <-> test_add_item_existing_increments,85.7,"Similarity: 85.7% (lines 34, 39)"
Potential Duplicate,test_add_item_existing_increments <-> test_remove_item_success,82.0,"Similarity: 82.0% (lines 39, 63)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_invalid_name,85.0,"Similarity: 85.0% (lines 51, 57)"
