Category,Name,Count,Details
Tested Method,__init__,9,Called 9 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,6,Called 6 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_increase_quantity <-> test_total_items,88.6,"Similarity: 88.6% (lines 43, 161)"
Potential Duplicate,test_add_item_invalid_name <-> test_add_item_invalid_quantity,86.7,"Similarity: 86.7% (lines 48, 62)"
Potential Duplicate,test_add_item_invalid_name <-> test_add_item_conflicting_price,86.7,"Similarity: 86.7% (lines 48, 68)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,85.0,"Similarity: 85.0% (lines 54, 62)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_conflicting_price,85.0,"Similarity: 85.0% (lines 54, 68)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_conflicting_price,90.0,"Similarity: 90.0% (lines 62, 68)"
Potential Duplicate,test_apply_discount_valid <-> test_apply_discount_boundaries,86.7,"Similarity: 86.7% (lines 95, 99)"
Potential Duplicate,test_apply_discount_invalid_subtotal <-> test_apply_discount_invalid_rate,85.0,"Similarity: 85.0% (lines 103, 107)"
Potential Duplicate,test_apply_discount_invalid_subtotal <-> test_apply_discount_invalid_types,84.0,"Similarity: 84.0% (lines 103, 113)"
Potential Duplicate,test_apply_discount_invalid_rate <-> test_apply_discount_invalid_types,88.0,"Similarity: 88.0% (lines 107, 113)"
