Category,Name,Count,Details
Tested Method,__init__,65,Called 65 times in tests
Tested Method,add_item,36,Called 36 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,7,Called 7 times in tests
Tested Method,total_items,7,Called 7 times in tests
Tested Method,list_items,5,Called 5 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_add_item_same_name_same_price <-> test_total_items_single_item,88.0,"Similarity: 88.0% (lines 58, 278)"
Potential Duplicate,test_add_item_same_name_same_price <-> test_total_items_multiple_items,87.5,"Similarity: 87.5% (lines 58, 283)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_zero_price,100.0,"Similarity: 100.0% (lines 75, 80)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_zero_quantity,100.0,"Similarity: 100.0% (lines 75, 85)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_negative_quantity,100.0,"Similarity: 100.0% (lines 75, 90)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_invalid_price_type,90.0,"Similarity: 90.0% (lines 75, 100)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_invalid_quantity_type,90.0,"Similarity: 90.0% (lines 75, 105)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_zero_quantity,100.0,"Similarity: 100.0% (lines 80, 85)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_negative_quantity,100.0,"Similarity: 100.0% (lines 80, 90)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_invalid_price_type,90.0,"Similarity: 90.0% (lines 80, 100)"
