Category,Name,Count,Details
Tested Method,__init__,62,Called 62 times in tests
Tested Method,add_item,34,Called 34 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,9,Called 9 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_add_item_single <-> test_add_item_same_name_and_price_increases_quantity,83.3,"Similarity: 83.3% (lines 46, 56)"
Potential Duplicate,test_add_item_single <-> test_remove_item_existing,87.5,"Similarity: 87.5% (lines 46, 108)"
Potential Duplicate,test_add_item_single <-> test_total_items_single,100.0,"Similarity: 100.0% (lines 46, 259)"
Potential Duplicate,test_add_item_single <-> test_total_items_multiple,88.6,"Similarity: 88.6% (lines 46, 264)"
Potential Duplicate,test_add_item_single <-> test_clear_order,87.5,"Similarity: 87.5% (lines 46, 270)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_same_name_and_price_increases_quantity,84.0,"Similarity: 84.0% (lines 51, 56)"
Potential Duplicate,test_add_item_default_quantity <-> test_total_items_multiple,85.7,"Similarity: 85.7% (lines 51, 264)"
Potential Duplicate,test_add_item_same_name_and_price_increases_quantity <-> test_total_items_single,83.3,"Similarity: 83.3% (lines 56, 259)"
Potential Duplicate,test_add_item_same_name_and_price_increases_quantity <-> test_total_items_multiple,87.5,"Similarity: 87.5% (lines 56, 264)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_zero_price,100.0,"Similarity: 100.0% (lines 73, 78)"
