Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,29,Called 29 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,6,Called 6 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_normal <-> test_add_item_default_quantity,82.5,"Similarity: 82.5% (lines 43, 48)"
Potential Duplicate,test_add_item_normal <-> test_add_item_existing_update_quantity,86.7,"Similarity: 86.7% (lines 43, 52)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_existing_update_quantity,82.5,"Similarity: 82.5% (lines 48, 52)"
Potential Duplicate,test_add_item_conflict_price <-> test_add_item_invalid_price,84.0,"Similarity: 84.0% (lines 58, 67)"
Potential Duplicate,test_add_item_conflict_price <-> test_add_item_invalid_quantity,88.0,"Similarity: 88.0% (lines 58, 73)"
Potential Duplicate,test_add_item_conflict_price <-> test_add_item_invalid_types,82.5,"Similarity: 82.5% (lines 58, 79)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 67, 73)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_types,85.0,"Similarity: 85.0% (lines 67, 79)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_invalid_types,84.0,"Similarity: 84.0% (lines 73, 79)"
Potential Duplicate,test_apply_discount_zero <-> test_apply_discount_full,100.0,"Similarity: 100.0% (lines 115, 119)"
