Category,Name,Count,Details
Tested Method,__init__,11,Called 11 times in tests
Tested Method,add_item,15,Called 15 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,3,Called 3 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Potential Duplicate,test_init_invalid_threshold <-> test_init_invalid_shipping_cost,100.0,"Similarity: 100.0% (lines 22, 26)"
Potential Duplicate,test_init_invalid_threshold <-> test_apply_discount_invalid_rate,100.0,"Similarity: 100.0% (lines 22, 106)"
Potential Duplicate,test_init_invalid_shipping_cost <-> test_apply_discount_invalid_rate,100.0,"Similarity: 100.0% (lines 26, 106)"
Potential Duplicate,test_add_item_invalid_name <-> test_add_item_invalid_quantity,85.0,"Similarity: 85.0% (lines 49, 63)"
Potential Duplicate,test_add_item_invalid_name <-> test_add_item_different_price_conflict,85.0,"Similarity: 85.0% (lines 49, 69)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,85.0,"Similarity: 85.0% (lines 55, 63)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_different_price_conflict,85.0,"Similarity: 85.0% (lines 55, 69)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_different_price_conflict,90.0,"Similarity: 90.0% (lines 63, 69)"
Potential Duplicate,test_apply_discount_success <-> test_apply_discount_zero,86.7,"Similarity: 86.7% (lines 96, 99)"
