Category,Name,Count,Details
Tested Method,__init__,44,Called 44 times in tests
Tested Method,add_item,28,Called 28 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,4,Called 4 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_negative_threshold <-> test_init_negative_shipping_cost,100.0,"Similarity: 100.0% (lines 30, 34)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_quantity,86.7,"Similarity: 86.7% (lines 57, 69)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_different_price_conflict,86.7,"Similarity: 86.7% (lines 57, 76)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_type_errors,84.0,"Similarity: 84.0% (lines 57, 82)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,86.7,"Similarity: 86.7% (lines 62, 69)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_different_price_conflict,86.7,"Similarity: 86.7% (lines 62, 76)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_type_errors,84.0,"Similarity: 84.0% (lines 62, 82)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_different_price_conflict,90.0,"Similarity: 90.0% (lines 69, 76)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_type_errors,86.7,"Similarity: 86.7% (lines 69, 82)"
Potential Duplicate,test_add_item_different_price_conflict <-> test_add_item_type_errors,86.7,"Similarity: 86.7% (lines 76, 82)"
