Category,Name,Count,Details
Tested Method,__init__,56,Called 56 times in tests
Tested Method,add_item,27,Called 27 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_boundary_tax_rate_zero <-> test_init_boundary_tax_rate_one,100.0,"Similarity: 100.0% (lines 19, 23)"
Potential Duplicate,test_init_boundary_tax_rate_zero <-> test_init_boundary_threshold_zero,100.0,"Similarity: 100.0% (lines 19, 27)"
Potential Duplicate,test_init_boundary_tax_rate_one <-> test_init_boundary_threshold_zero,100.0,"Similarity: 100.0% (lines 23, 27)"
Potential Duplicate,test_init_invalid_threshold_negative <-> test_init_type_error_threshold,100.0,"Similarity: 100.0% (lines 39, 51)"
Potential Duplicate,test_init_invalid_threshold_negative <-> test_init_type_error_shipping_cost,100.0,"Similarity: 100.0% (lines 39, 55)"
Potential Duplicate,test_init_type_error_threshold <-> test_init_type_error_shipping_cost,100.0,"Similarity: 100.0% (lines 51, 55)"
Potential Duplicate,test_add_item_new <-> test_add_item_existing_increases_quantity,87.5,"Similarity: 87.5% (lines 59, 66)"
Potential Duplicate,test_add_item_new <-> test_add_item_multiple_different,85.7,"Similarity: 85.7% (lines 59, 73)"
Potential Duplicate,test_add_item_existing_increases_quantity <-> test_add_item_multiple_different,85.0,"Similarity: 85.0% (lines 66, 73)"
Potential Duplicate,test_add_item_price_mismatch_exception <-> test_add_item_empty_name_exception,86.7,"Similarity: 86.7% (lines 79, 85)"
