Category,Name,Count,Details
Tested Method,__init__,49,Called 49 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_invalid_threshold_value <-> test_init_invalid_shipping_cost_value,100.0,"Similarity: 100.0% (lines 35, 43)"
Potential Duplicate,test_add_item_new <-> test_add_item_existing_updates_quantity,91.4,"Similarity: 91.4% (lines 47, 54)"
Potential Duplicate,test_add_item_different_price_error <-> test_add_item_invalid_price_type,83.3,"Similarity: 83.3% (lines 61, 77)"
Potential Duplicate,test_add_item_different_price_error <-> test_add_item_invalid_price_value,84.0,"Similarity: 84.0% (lines 61, 82)"
Potential Duplicate,test_add_item_different_price_error <-> test_add_item_invalid_quantity_type,86.7,"Similarity: 86.7% (lines 61, 89)"
Potential Duplicate,test_add_item_different_price_error <-> test_add_item_invalid_quantity_value,88.0,"Similarity: 88.0% (lines 61, 94)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_price_value,90.0,"Similarity: 90.0% (lines 77, 82)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_quantity_type,85.0,"Similarity: 85.0% (lines 77, 89)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_quantity_value,86.7,"Similarity: 86.7% (lines 77, 94)"
Potential Duplicate,test_add_item_invalid_price_value <-> test_add_item_invalid_quantity_type,86.7,"Similarity: 86.7% (lines 82, 89)"
