Category,Name,Count,Details
Tested Method,__init__,50,Called 50 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_invalid_shipping_type <-> test_init_threshold_negative,100.0,"Similarity: 100.0% (lines 27, 39)"
Potential Duplicate,test_add_item_valid <-> test_add_item_default_quantity,82.5,"Similarity: 82.5% (lines 47, 53)"
Potential Duplicate,test_add_item_valid <-> test_add_item_increase_quantity,86.7,"Similarity: 86.7% (lines 47, 58)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_increase_quantity,82.5,"Similarity: 82.5% (lines 53, 58)"
Potential Duplicate,test_add_item_diff_price_error <-> test_add_item_invalid_quantity,85.0,"Similarity: 85.0% (lines 65, 86)"
Potential Duplicate,test_add_item_diff_price_error <-> test_add_item_invalid_price_type,84.0,"Similarity: 84.0% (lines 65, 96)"
Potential Duplicate,test_add_item_diff_price_error <-> test_add_item_invalid_quantity_type,84.0,"Similarity: 84.0% (lines 65, 101)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_invalid_price_type,90.0,"Similarity: 90.0% (lines 86, 96)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_invalid_quantity_type,90.0,"Similarity: 90.0% (lines 86, 101)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_quantity_type,86.7,"Similarity: 86.7% (lines 96, 101)"
