Category,Name,Count,Details
Tested Method,__init__,11,Called 11 times in tests
Tested Method,add_item,26,Called 26 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_success <-> test_add_item_increase_quantity,82.2,"Similarity: 82.2% (lines 40, 46)"
Potential Duplicate,test_add_item_type_errors <-> test_add_item_value_errors,82.9,"Similarity: 82.9% (lines 52, 60)"
Potential Duplicate,test_apply_discount_type_errors <-> test_apply_discount_value_errors,84.0,"Similarity: 84.0% (lines 102, 108)"
Potential Duplicate,test_calculate_shipping_standard <-> test_calculate_shipping_free,88.0,"Similarity: 88.0% (lines 116, 122)"
Potential Duplicate,test_calculate_total_no_discount_with_shipping <-> test_calculate_total_with_discount_and_free_shipping,83.3,"Similarity: 83.3% (lines 145, 149)"
