Category,Name,Count,Details
Tested Method,__init__,9,Called 9 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,4,Called 4 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 50, 60)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_type_error,85.0,"Similarity: 85.0% (lines 50, 69)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,85.0,"Similarity: 85.0% (lines 54, 60)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_conflict_different_price,84.0,"Similarity: 84.0% (lines 54, 64)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_type_error,83.3,"Similarity: 83.3% (lines 54, 69)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_conflict_different_price,85.0,"Similarity: 85.0% (lines 60, 64)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_type_error,90.0,"Similarity: 90.0% (lines 60, 69)"
Potential Duplicate,test_add_item_conflict_different_price <-> test_add_item_type_error,83.3,"Similarity: 83.3% (lines 64, 69)"
Potential Duplicate,test_apply_discount_valid <-> test_apply_discount_zero,86.7,"Similarity: 86.7% (lines 97, 103)"
Potential Duplicate,test_apply_discount_valid <-> test_apply_discount_full,86.7,"Similarity: 86.7% (lines 97, 106)"
