Category,Name,Count,Details
Tested Method,__init__,11,Called 11 times in tests
Tested Method,add_item,27,Called 27 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,6,Called 6 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_defaults <-> test_is_empty_true,100.0,"Similarity: 100.0% (lines 9, 205)"
Potential Duplicate,test_init_invalid_threshold <-> test_init_invalid_shipping_cost_type,100.0,"Similarity: 100.0% (lines 25, 41)"
Potential Duplicate,test_add_item_existing <-> test_total_items_multiple,82.0,"Similarity: 82.0% (lines 50, 183)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_price,90.0,"Similarity: 90.0% (lines 55, 59)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_quantity,86.7,"Similarity: 86.7% (lines 55, 65)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_conflicting_price,86.7,"Similarity: 86.7% (lines 55, 71)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_types,84.0,"Similarity: 84.0% (lines 55, 76)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,93.3,"Similarity: 93.3% (lines 59, 65)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_conflicting_price,93.3,"Similarity: 93.3% (lines 59, 71)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_types,88.0,"Similarity: 88.0% (lines 59, 76)"
