Category,Name,Count,Details
Tested Method,__init__,51,Called 51 times in tests
Tested Method,add_item,27,Called 27 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,1,Called 1 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_invalid_shipping_cost_type <-> test_init_invalid_threshold_negative,100.0,"Similarity: 100.0% (lines 27, 39)"
Potential Duplicate,test_add_item_success_default_qty <-> test_add_item_success_custom_qty,92.0,"Similarity: 92.0% (lines 47, 54)"
Potential Duplicate,test_add_item_success_default_qty <-> test_add_item_increment_quantity,90.0,"Similarity: 90.0% (lines 47, 59)"
Potential Duplicate,test_add_item_success_custom_qty <-> test_add_item_increment_quantity,96.0,"Similarity: 96.0% (lines 54, 59)"
Potential Duplicate,test_add_item_invalid_type_name <-> test_add_item_invalid_type_quantity,85.0,"Similarity: 85.0% (lines 66, 76)"
Potential Duplicate,test_add_item_invalid_type_name <-> test_add_item_empty_name,90.0,"Similarity: 90.0% (lines 66, 81)"
Potential Duplicate,test_add_item_invalid_type_name <-> test_add_item_invalid_quantity_low,86.7,"Similarity: 86.7% (lines 66, 96)"
Potential Duplicate,test_add_item_invalid_type_name <-> test_add_item_conflict_price,85.0,"Similarity: 85.0% (lines 66, 101)"
Potential Duplicate,test_add_item_invalid_type_price <-> test_add_item_invalid_type_quantity,85.0,"Similarity: 85.0% (lines 71, 76)"
Potential Duplicate,test_add_item_invalid_type_price <-> test_add_item_invalid_price_zero,90.0,"Similarity: 90.0% (lines 71, 86)"
