Category,Name,Count,Details
Tested Method,__init__,96,Called 96 times in tests
Tested Method,add_item,75,Called 75 times in tests
Tested Method,remove_item,9,Called 9 times in tests
Tested Method,get_subtotal,9,Called 9 times in tests
Tested Method,apply_discount,11,Called 11 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,6,Called 6 times in tests
Tested Method,calculate_total,16,Called 16 times in tests
Tested Method,total_items,11,Called 11 times in tests
Tested Method,list_items,10,Called 10 times in tests
Tested Method,is_empty,10,Called 10 times in tests
Tested Method,clear_order,5,Called 5 times in tests
Potential Duplicate,test_init_tax_rate_minimum_boundary <-> test_init_tax_rate_maximum_boundary,100.0,"Similarity: 100.0% (lines 19, 23)"
Potential Duplicate,test_init_tax_rate_minimum_boundary <-> test_init_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 19, 27)"
Potential Duplicate,test_init_tax_rate_minimum_boundary <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 19, 31)"
Potential Duplicate,test_init_tax_rate_maximum_boundary <-> test_init_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 23, 27)"
Potential Duplicate,test_init_tax_rate_maximum_boundary <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 23, 31)"
Potential Duplicate,test_init_free_shipping_threshold_zero <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 27, 31)"
Potential Duplicate,test_add_item_with_custom_quantity <-> test_add_item_duplicate_increases_quantity,82.9,"Similarity: 82.9% (lines 69, 81)"
Potential Duplicate,test_add_item_with_custom_quantity <-> test_total_items_multiple_items,86.7,"Similarity: 86.7% (lines 69, 417)"
Potential Duplicate,test_add_item_multiple_different_items <-> test_list_items_single_item,86.7,"Similarity: 86.7% (lines 74, 446)"
Potential Duplicate,test_add_item_multiple_different_items <-> test_list_items_no_duplicates,91.4,"Similarity: 91.4% (lines 74, 469)"
