Category,Name,Count,Details
Tested Method,__init__,24,Called 24 times in tests
Tested Method,add_item,16,Called 16 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,1,Called 1 times in tests
Potential Duplicate,test_init_shipping_cost_type_error <-> test_init_threshold_value_error,100.0,"Similarity: 100.0% (lines 27, 39)"
Potential Duplicate,test_add_item_normal <-> test_add_item_default_quantity,82.5,"Similarity: 82.5% (lines 47, 55)"
Potential Duplicate,test_add_item_normal <-> test_add_item_update_quantity,82.0,"Similarity: 82.0% (lines 47, 60)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_update_quantity,82.9,"Similarity: 82.9% (lines 55, 60)"
Potential Duplicate,test_add_item_name_type_error <-> test_add_item_quantity_type_error,85.0,"Similarity: 85.0% (lines 67, 77)"
Potential Duplicate,test_add_item_name_type_error <-> test_add_item_empty_name_error,90.0,"Similarity: 90.0% (lines 67, 82)"
Potential Duplicate,test_add_item_name_type_error <-> test_add_item_invalid_quantity_error,86.7,"Similarity: 86.7% (lines 67, 92)"
Potential Duplicate,test_add_item_name_type_error <-> test_add_item_price_conflict_error,85.0,"Similarity: 85.0% (lines 67, 97)"
Potential Duplicate,test_add_item_price_type_error <-> test_add_item_quantity_type_error,85.0,"Similarity: 85.0% (lines 72, 77)"
Potential Duplicate,test_add_item_price_type_error <-> test_add_item_invalid_price_error,90.0,"Similarity: 90.0% (lines 72, 87)"
