Category,Name,Count,Details
Tested Method,__init__,57,Called 57 times in tests
Tested Method,add_item,36,Called 36 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,7,Called 7 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_add_item_new <-> test_add_item_default_quantity,82.5,"Similarity: 82.5% (lines 43, 49)"
Potential Duplicate,test_add_item_new <-> test_add_item_existing_update,86.7,"Similarity: 86.7% (lines 43, 54)"
Potential Duplicate,test_add_item_new <-> test_add_item_multiple,82.5,"Similarity: 82.5% (lines 43, 61)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_existing_update,82.5,"Similarity: 82.5% (lines 49, 54)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_multiple,84.0,"Similarity: 84.0% (lines 49, 61)"
Potential Duplicate,test_add_item_existing_update <-> test_add_item_multiple,85.7,"Similarity: 85.7% (lines 54, 61)"
Potential Duplicate,test_add_item_duplicate_name_diff_price <-> test_add_item_invalid_price,90.0,"Similarity: 90.0% (lines 67, 78)"
Potential Duplicate,test_add_item_duplicate_name_diff_price <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 67, 85)"
Potential Duplicate,test_add_item_duplicate_name_diff_price <-> test_add_item_invalid_types,84.0,"Similarity: 84.0% (lines 67, 90)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,100.0,"Similarity: 100.0% (lines 78, 85)"
