Category,Name,Count,Details
Tested Method,__init__,3,Called 3 times in tests
Tested Method,add_item,20,Called 20 times in tests
Tested Method,remove_item,2,Called 2 times in tests
Tested Method,get_subtotal,6,Called 6 times in tests
Tested Method,apply_discount,3,Called 3 times in tests
Tested Method,calculate_shipping,7,Called 7 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,3,Called 3 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,2,Called 2 times in tests
Potential Duplicate,test_init_defaults <-> test_init_custom,86.7,"Similarity: 86.7% (lines 9, 14)"
Potential Duplicate,test_add_item_single <-> test_add_item_multiple_distinct,92.0,"Similarity: 92.0% (lines 20, 25)"
Potential Duplicate,test_add_item_single <-> test_add_item_update_quantity,90.0,"Similarity: 90.0% (lines 20, 31)"
Potential Duplicate,test_add_item_multiple_distinct <-> test_add_item_update_quantity,90.0,"Similarity: 90.0% (lines 25, 31)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_zero_or_negative_quantity,86.7,"Similarity: 86.7% (lines 37, 41)"
Potential Duplicate,test_calculate_total_flow <-> test_calculate_total_high_discount,82.9,"Similarity: 82.9% (lines 128, 136)"
