Category,Name,Count,Details
Tested Method,__init__,11,Called 11 times in tests
Tested Method,add_item,26,Called 26 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,6,Called 6 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_increase_quantity <-> test_total_items_multiple,88.6,"Similarity: 88.6% (lines 44, 164)"
Potential Duplicate,test_add_item_value_errors <-> test_add_item_type_errors,86.7,"Similarity: 86.7% (lines 49, 64)"
Potential Duplicate,test_apply_discount_value_errors <-> test_apply_discount_type_errors,86.7,"Similarity: 86.7% (lines 98, 106)"
Potential Duplicate,test_calculate_tax_value_error <-> test_calculate_tax_type_error,100.0,"Similarity: 100.0% (lines 129, 133)"
Potential Duplicate,test_calculate_total_complex <-> test_calculate_total_free_shipping,82.9,"Similarity: 82.9% (lines 137, 142)"
Potential Duplicate,test_calculate_total_value_error <-> test_calculate_total_type_error,90.0,"Similarity: 90.0% (lines 151, 156)"
