Category,Name,Count,Details
Tested Method,__init__,24,Called 24 times in tests
Tested Method,add_item,39,Called 39 times in tests
Tested Method,remove_item,5,Called 5 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,9,Called 9 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,7,Called 7 times in tests
Tested Method,total_items,7,Called 7 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_tax_rate_zero <-> test_tax_rate_one,100.0,"Similarity: 100.0% (lines 16, 20)"
Potential Duplicate,test_tax_rate_zero <-> test_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 16, 36)"
Potential Duplicate,test_tax_rate_zero <-> test_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 16, 48)"
Potential Duplicate,test_tax_rate_one <-> test_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 20, 36)"
Potential Duplicate,test_tax_rate_one <-> test_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 20, 48)"
Potential Duplicate,test_free_shipping_threshold_zero <-> test_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 36, 48)"
Potential Duplicate,test_add_single_item <-> test_add_multiple_different_items,88.6,"Similarity: 88.6% (lines 65, 73)"
Potential Duplicate,test_add_single_item <-> test_add_same_item_increases_quantity,92.0,"Similarity: 92.0% (lines 65, 78)"
Potential Duplicate,test_add_single_item <-> test_total_items_single_item,90.0,"Similarity: 90.0% (lines 65, 300)"
Potential Duplicate,test_add_single_item <-> test_total_items_multiple_items,88.6,"Similarity: 88.6% (lines 65, 304)"
