Category,Name,Count,Details
Tested Method,__init__,15,Called 15 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,7,Called 7 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_value_errors <-> test_add_item_type_errors,84.0,"Similarity: 84.0% (lines 46, 59)"
Potential Duplicate,test_apply_discount_value_errors <-> test_apply_discount_type_errors,88.0,"Similarity: 88.0% (lines 94, 102)"
Potential Duplicate,test_calculate_total_success <-> test_calculate_total_free_shipping,90.0,"Similarity: 90.0% (lines 131, 137)"
Potential Duplicate,test_calculate_total_value_errors <-> test_calculate_total_type_error,88.0,"Similarity: 88.0% (lines 142, 151)"
