Category,Name,Count,Details
Tested Method,__init__,33,Called 33 times in tests
Tested Method,add_item,63,Called 63 times in tests
Tested Method,remove_item,8,Called 8 times in tests
Tested Method,get_subtotal,6,Called 6 times in tests
Tested Method,apply_discount,11,Called 11 times in tests
Tested Method,calculate_shipping,7,Called 7 times in tests
Tested Method,calculate_tax,8,Called 8 times in tests
Tested Method,calculate_total,13,Called 13 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,5,Called 5 times in tests
Potential Duplicate,test_init_default_values <-> test_init_int_values_accepted,93.3,"Similarity: 93.3% (lines 6, 18)"
Potential Duplicate,test_init_items_list_empty <-> test_init_tax_rate_zero_boundary,100.0,"Similarity: 100.0% (lines 24, 28)"
Potential Duplicate,test_init_items_list_empty <-> test_init_tax_rate_one_boundary,100.0,"Similarity: 100.0% (lines 24, 32)"
Potential Duplicate,test_init_items_list_empty <-> test_init_free_shipping_threshold_zero_boundary,100.0,"Similarity: 100.0% (lines 24, 36)"
Potential Duplicate,test_init_items_list_empty <-> test_init_shipping_cost_zero_boundary,100.0,"Similarity: 100.0% (lines 24, 40)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_tax_rate_one_boundary,100.0,"Similarity: 100.0% (lines 28, 32)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_free_shipping_threshold_zero_boundary,100.0,"Similarity: 100.0% (lines 28, 36)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_shipping_cost_zero_boundary,100.0,"Similarity: 100.0% (lines 28, 40)"
Potential Duplicate,test_init_tax_rate_one_boundary <-> test_init_free_shipping_threshold_zero_boundary,100.0,"Similarity: 100.0% (lines 32, 36)"
Potential Duplicate,test_init_tax_rate_one_boundary <-> test_init_shipping_cost_zero_boundary,100.0,"Similarity: 100.0% (lines 32, 40)"
