Category,Name,Count,Details
Tested Method,__init__,9,Called 9 times in tests
Tested Method,add_item,40,Called 40 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,8,Called 8 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,10,Called 10 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,8,Called 8 times in tests
Tested Method,total_items,12,Called 12 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_add_item_single <-> test_add_item_multiple,88.6,"Similarity: 88.6% (lines 21, 25)"
Potential Duplicate,test_add_item_single <-> test_add_item_default_quantity,85.0,"Similarity: 85.0% (lines 21, 30)"
Potential Duplicate,test_add_item_single <-> test_add_item_zero_quantity,93.3,"Similarity: 93.3% (lines 21, 34)"
Potential Duplicate,test_add_item_single <-> test_add_item_duplicate_name,95.0,"Similarity: 95.0% (lines 21, 66)"
Potential Duplicate,test_add_item_single <-> test_remove_item_existing,87.5,"Similarity: 87.5% (lines 21, 71)"
Potential Duplicate,test_add_item_single <-> test_total_items_single_item,90.0,"Similarity: 90.0% (lines 21, 214)"
Potential Duplicate,test_add_item_single <-> test_total_items_multiple_items,88.6,"Similarity: 88.6% (lines 21, 218)"
Potential Duplicate,test_add_item_single <-> test_large_quantity,85.0,"Similarity: 85.0% (lines 21, 268)"
Potential Duplicate,test_add_item_multiple <-> test_add_item_default_quantity,82.5,"Similarity: 82.5% (lines 25, 30)"
Potential Duplicate,test_add_item_multiple <-> test_add_item_zero_quantity,85.7,"Similarity: 85.7% (lines 25, 34)"
