Category,Name,Count,Details
Tested Method,__init__,25,Called 25 times in tests
Tested Method,add_item,51,Called 51 times in tests
Tested Method,remove_item,8,Called 8 times in tests
Tested Method,get_subtotal,7,Called 7 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,7,Called 7 times in tests
Tested Method,calculate_tax,6,Called 6 times in tests
Tested Method,calculate_total,11,Called 11 times in tests
Tested Method,total_items,10,Called 10 times in tests
Tested Method,list_items,5,Called 5 times in tests
Tested Method,is_empty,8,Called 8 times in tests
Tested Method,clear_order,5,Called 5 times in tests
Potential Duplicate,test_zero_tax_rate <-> test_zero_shipping_cost,100.0,"Similarity: 100.0% (lines 30, 34)"
Potential Duplicate,test_add_single_item <-> test_add_item_with_quantity,93.3,"Similarity: 93.3% (lines 43, 47)"
Potential Duplicate,test_add_single_item <-> test_add_multiple_different_items,90.0,"Similarity: 90.0% (lines 43, 51)"
Potential Duplicate,test_add_single_item <-> test_add_same_item_twice,88.0,"Similarity: 88.0% (lines 43, 56)"
Potential Duplicate,test_add_single_item <-> test_total_items_single,100.0,"Similarity: 100.0% (lines 43, 315)"
Potential Duplicate,test_add_single_item <-> test_total_items_with_quantity,93.3,"Similarity: 93.3% (lines 43, 319)"
Potential Duplicate,test_add_single_item <-> test_total_items_multiple_products,86.7,"Similarity: 86.7% (lines 43, 323)"
Potential Duplicate,test_add_item_with_quantity <-> test_add_multiple_different_items,88.0,"Similarity: 88.0% (lines 47, 51)"
Potential Duplicate,test_add_item_with_quantity <-> test_add_same_item_twice,92.0,"Similarity: 92.0% (lines 47, 56)"
Potential Duplicate,test_add_item_with_quantity <-> test_total_items_single,93.3,"Similarity: 93.3% (lines 47, 315)"
