Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,24,Called 24 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,1,Called 1 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_type_error_threshold <-> test_init_type_error_shipping,100.0,"Similarity: 100.0% (lines 25, 29)"
Potential Duplicate,test_init_type_error_threshold <-> test_init_value_error_threshold,100.0,"Similarity: 100.0% (lines 25, 41)"
Potential Duplicate,test_init_type_error_shipping <-> test_init_value_error_threshold,100.0,"Similarity: 100.0% (lines 29, 41)"
Potential Duplicate,test_add_item_type_error_name <-> test_add_item_value_error_empty_name,90.0,"Similarity: 90.0% (lines 60, 72)"
Potential Duplicate,test_add_item_type_error_price <-> test_add_item_type_error_quantity,86.7,"Similarity: 86.7% (lines 64, 68)"
Potential Duplicate,test_add_item_type_error_price <-> test_add_item_value_error_zero_price,90.0,"Similarity: 90.0% (lines 64, 76)"
Potential Duplicate,test_add_item_type_error_price <-> test_add_item_value_error_negative_price,90.0,"Similarity: 90.0% (lines 64, 80)"
Potential Duplicate,test_add_item_type_error_price <-> test_add_item_value_error_zero_quantity,90.0,"Similarity: 90.0% (lines 64, 84)"
Potential Duplicate,test_add_item_type_error_price <-> test_add_item_value_error_price_mismatch,86.7,"Similarity: 86.7% (lines 64, 88)"
Potential Duplicate,test_add_item_type_error_quantity <-> test_add_item_value_error_zero_price,90.0,"Similarity: 90.0% (lines 68, 76)"
