Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,27,Called 27 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,1,Called 1 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,2,Called 2 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_new <-> test_add_item_default_quantity,82.5,"Similarity: 82.5% (lines 49, 54)"
Potential Duplicate,test_add_item_new <-> test_add_item_existing_merge,86.7,"Similarity: 86.7% (lines 49, 58)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_existing_merge,82.5,"Similarity: 82.5% (lines 54, 58)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_quantity_zero_negative,90.0,"Similarity: 90.0% (lines 83, 87)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_quantity_type,86.7,"Similarity: 86.7% (lines 83, 93)"
Potential Duplicate,test_add_item_invalid_quantity_zero_negative <-> test_add_item_invalid_quantity_type,90.0,"Similarity: 90.0% (lines 87, 93)"
Potential Duplicate,test_apply_discount_normal <-> test_apply_discount_no_discount,86.7,"Similarity: 86.7% (lines 143, 147)"
Potential Duplicate,test_apply_discount_normal <-> test_apply_discount_full_discount,86.7,"Similarity: 86.7% (lines 143, 151)"
Potential Duplicate,test_apply_discount_no_discount <-> test_apply_discount_full_discount,100.0,"Similarity: 100.0% (lines 147, 151)"
Potential Duplicate,test_apply_discount_invalid_range_high <-> test_apply_discount_invalid_range_low,86.7,"Similarity: 86.7% (lines 155, 159)"
