Category,Name,Count,Details
Tested Method,__init__,86,Called 86 times in tests
Tested Method,add_item,53,Called 53 times in tests
Tested Method,remove_item,7,Called 7 times in tests
Tested Method,get_subtotal,7,Called 7 times in tests
Tested Method,apply_discount,9,Called 9 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,12,Called 12 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,5,Called 5 times in tests
Potential Duplicate,test_init_default_values <-> test_init_integer_values_accepted,93.3,"Similarity: 93.3% (lines 6, 22)"
Potential Duplicate,test_init_items_list_empty <-> test_init_tax_rate_zero_boundary,100.0,"Similarity: 100.0% (lines 18, 28)"
Potential Duplicate,test_init_items_list_empty <-> test_init_tax_rate_one_boundary,100.0,"Similarity: 100.0% (lines 18, 32)"
Potential Duplicate,test_init_items_list_empty <-> test_init_free_shipping_threshold_zero_boundary,100.0,"Similarity: 100.0% (lines 18, 44)"
Potential Duplicate,test_init_items_list_empty <-> test_init_shipping_cost_zero_boundary,100.0,"Similarity: 100.0% (lines 18, 52)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_tax_rate_one_boundary,100.0,"Similarity: 100.0% (lines 28, 32)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_free_shipping_threshold_zero_boundary,100.0,"Similarity: 100.0% (lines 28, 44)"
Potential Duplicate,test_init_tax_rate_zero_boundary <-> test_init_shipping_cost_zero_boundary,100.0,"Similarity: 100.0% (lines 28, 52)"
Potential Duplicate,test_init_tax_rate_one_boundary <-> test_init_free_shipping_threshold_zero_boundary,100.0,"Similarity: 100.0% (lines 32, 44)"
Potential Duplicate,test_init_tax_rate_one_boundary <-> test_init_shipping_cost_zero_boundary,100.0,"Similarity: 100.0% (lines 32, 52)"
