Category,Name,Count,Details
Tested Method,__init__,19,Called 19 times in tests
Tested Method,add_item,52,Called 52 times in tests
Tested Method,remove_item,8,Called 8 times in tests
Tested Method,get_subtotal,10,Called 10 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,8,Called 8 times in tests
Tested Method,total_items,14,Called 14 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_add_single_item <-> test_add_multiple_items,86.7,"Similarity: 86.7% (lines 39, 47)"
Potential Duplicate,test_add_single_item <-> test_add_item_with_quantity_greater_than_one,93.3,"Similarity: 93.3% (lines 39, 52)"
Potential Duplicate,test_add_single_item <-> test_add_same_item_twice,88.0,"Similarity: 88.0% (lines 39, 88)"
Potential Duplicate,test_add_single_item <-> test_total_items_single_item,100.0,"Similarity: 100.0% (lines 39, 287)"
Potential Duplicate,test_add_single_item <-> test_total_items_single_item_multiple_quantity,93.3,"Similarity: 93.3% (lines 39, 291)"
Potential Duplicate,test_add_single_item <-> test_total_items_multiple_items,86.7,"Similarity: 86.7% (lines 39, 295)"
Potential Duplicate,test_add_single_item <-> test_special_characters_in_name,86.7,"Similarity: 86.7% (lines 39, 396)"
Potential Duplicate,test_add_single_item <-> test_unicode_name,86.7,"Similarity: 86.7% (lines 39, 400)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_multiple_items,86.7,"Similarity: 86.7% (lines 43, 47)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_same_item_twice,83.3,"Similarity: 83.3% (lines 43, 88)"
