Category,Name,Count,Details
Tested Method,__init__,114,Called 114 times in tests
Tested Method,add_item,75,Called 75 times in tests
Tested Method,remove_item,13,Called 13 times in tests
Tested Method,get_subtotal,5,Called 5 times in tests
Tested Method,apply_discount,14,Called 14 times in tests
Tested Method,calculate_shipping,10,Called 10 times in tests
Tested Method,calculate_tax,9,Called 9 times in tests
Tested Method,calculate_total,11,Called 11 times in tests
Tested Method,total_items,7,Called 7 times in tests
Tested Method,list_items,6,Called 6 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,6,Called 6 times in tests
Potential Duplicate,test_default_initialization <-> test_integer_parameters,93.3,"Similarity: 93.3% (lines 6, 19)"
Potential Duplicate,test_zero_tax_rate <-> test_maximum_tax_rate,100.0,"Similarity: 100.0% (lines 25, 29)"
Potential Duplicate,test_zero_tax_rate <-> test_zero_thresholds,100.0,"Similarity: 100.0% (lines 25, 33)"
Potential Duplicate,test_maximum_tax_rate <-> test_zero_thresholds,100.0,"Similarity: 100.0% (lines 29, 33)"
Potential Duplicate,test_add_first_item <-> test_add_with_default_quantity,82.5,"Similarity: 82.5% (lines 82, 90)"
Potential Duplicate,test_add_first_item <-> test_add_with_custom_quantity,85.0,"Similarity: 85.0% (lines 82, 95)"
Potential Duplicate,test_add_first_item <-> test_add_duplicate_item_same_name_same_price,90.0,"Similarity: 90.0% (lines 82, 100)"
Potential Duplicate,test_add_first_item <-> test_add_multiple_different_items,86.0,"Similarity: 86.0% (lines 82, 107)"
Potential Duplicate,test_add_first_item <-> test_large_quantity,82.2,"Similarity: 82.2% (lines 82, 114)"
Potential Duplicate,test_add_first_item <-> test_float_price_with_decimals,82.5,"Similarity: 82.5% (lines 82, 119)"
