Category,Name,Count,Details
Tested Method,__init__,4,Called 4 times in tests
Tested Method,add_item,21,Called 21 times in tests
Tested Method,remove_item,2,Called 2 times in tests
Tested Method,get_subtotal,4,Called 4 times in tests
Tested Method,apply_discount,4,Called 4 times in tests
Tested Method,calculate_shipping,3,Called 3 times in tests
Tested Method,calculate_tax,2,Called 2 times in tests
Tested Method,calculate_total,3,Called 3 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,2,Called 2 times in tests
Potential Duplicate,test_add_item_custom_quantity <-> test_add_item_update_existing,82.9,"Similarity: 82.9% (lines 31, 35)"
Potential Duplicate,test_add_item_custom_quantity <-> test_total_items_sum,82.5,"Similarity: 82.5% (lines 31, 119)"
Potential Duplicate,test_add_item_update_existing <-> test_total_items_sum,87.5,"Similarity: 87.5% (lines 35, 119)"
Potential Duplicate,test_add_item_negative_price <-> test_add_item_invalid_quantity,100.0,"Similarity: 100.0% (lines 40, 44)"
Potential Duplicate,test_apply_discount_valid <-> test_apply_discount_zero,86.7,"Similarity: 86.7% (lines 72, 77)"
