Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,27,Called 27 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,3,Called 3 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_success <-> test_add_item_increment_quantity,91.4,"Similarity: 91.4% (lines 39, 45)"
Potential Duplicate,test_add_item_different_price_raises_error <-> test_add_item_invalid_types,85.7,"Similarity: 85.7% (lines 51, 56)"
Potential Duplicate,test_add_item_different_price_raises_error <-> test_add_item_invalid_values,95.0,"Similarity: 95.0% (lines 51, 64)"
Potential Duplicate,test_add_item_invalid_types <-> test_add_item_invalid_values,86.7,"Similarity: 86.7% (lines 56, 64)"
Potential Duplicate,test_apply_discount_invalid_types <-> test_apply_discount_invalid_values,86.7,"Similarity: 86.7% (lines 106, 112)"
