Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,28,Called 28 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_type_error_threshold <-> test_init_type_error_shipping_cost,100.0,"Similarity: 100.0% (lines 24, 28)"
Potential Duplicate,test_init_type_error_threshold <-> test_init_value_error_threshold_negative,100.0,"Similarity: 100.0% (lines 24, 40)"
Potential Duplicate,test_init_type_error_threshold <-> test_init_value_error_shipping_cost_negative,100.0,"Similarity: 100.0% (lines 24, 44)"
Potential Duplicate,test_init_type_error_shipping_cost <-> test_init_value_error_threshold_negative,100.0,"Similarity: 100.0% (lines 28, 40)"
Potential Duplicate,test_init_type_error_shipping_cost <-> test_init_value_error_shipping_cost_negative,100.0,"Similarity: 100.0% (lines 28, 44)"
Potential Duplicate,test_init_value_error_threshold_negative <-> test_init_value_error_shipping_cost_negative,100.0,"Similarity: 100.0% (lines 40, 44)"
Potential Duplicate,test_add_item_success <-> test_add_item_default_quantity,90.0,"Similarity: 90.0% (lines 48, 55)"
Potential Duplicate,test_add_item_success <-> test_add_item_increase_quantity,90.0,"Similarity: 90.0% (lines 48, 59)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_increase_quantity,90.0,"Similarity: 90.0% (lines 55, 59)"
Potential Duplicate,test_add_item_type_error_name <-> test_add_item_type_error_quantity,85.0,"Similarity: 85.0% (lines 65, 73)"
