Category,Name,Count,Details
Tested Method,__init__,72,Called 72 times in tests
Tested Method,add_item,50,Called 50 times in tests
Tested Method,remove_item,8,Called 8 times in tests
Tested Method,get_subtotal,11,Called 11 times in tests
Tested Method,apply_discount,6,Called 6 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,6,Called 6 times in tests
Tested Method,calculate_total,8,Called 8 times in tests
Tested Method,total_items,11,Called 11 times in tests
Tested Method,list_items,8,Called 8 times in tests
Tested Method,is_empty,11,Called 11 times in tests
Tested Method,clear_order,4,Called 4 times in tests
Potential Duplicate,test_zero_tax_rate <-> test_zero_shipping_threshold,100.0,"Similarity: 100.0% (lines 18, 22)"
Potential Duplicate,test_zero_tax_rate <-> test_zero_shipping_cost,100.0,"Similarity: 100.0% (lines 18, 26)"
Potential Duplicate,test_zero_shipping_threshold <-> test_zero_shipping_cost,100.0,"Similarity: 100.0% (lines 22, 26)"
Potential Duplicate,test_add_single_item <-> test_list_items_with_multiple_items,82.0,"Similarity: 82.0% (lines 44, 367)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_duplicate_item_name,83.3,"Similarity: 83.3% (lines 50, 67)"
Potential Duplicate,test_add_item_default_quantity <-> test_total_items_with_multiple_items,85.0,"Similarity: 85.0% (lines 50, 326)"
Potential Duplicate,test_add_item_custom_quantity <-> test_add_duplicate_item_name,86.7,"Similarity: 86.7% (lines 55, 67)"
Potential Duplicate,test_add_item_custom_quantity <-> test_total_items_with_single_item_quantity_greater_than_one,84.0,"Similarity: 84.0% (lines 55, 321)"
Potential Duplicate,test_add_item_custom_quantity <-> test_total_items_with_multiple_items,84.4,"Similarity: 84.4% (lines 55, 326)"
Potential Duplicate,test_add_multiple_different_items <-> test_add_duplicate_item_name,84.2,"Similarity: 84.2% (lines 60, 67)"
