Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,26,Called 26 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_success <-> test_add_item_update_quantity,90.0,"Similarity: 90.0% (lines 39, 44)"
Potential Duplicate,test_add_item_invalid_types <-> test_add_item_invalid_values,83.6,"Similarity: 83.6% (lines 50, 58)"
Potential Duplicate,test_add_item_invalid_types <-> test_add_item_price_conflict,84.0,"Similarity: 84.0% (lines 50, 66)"
Potential Duplicate,test_add_item_invalid_values <-> test_add_item_price_conflict,82.5,"Similarity: 82.5% (lines 58, 66)"
Potential Duplicate,test_apply_discount_invalid_types <-> test_apply_discount_invalid_values,84.0,"Similarity: 84.0% (lines 100, 106)"
Potential Duplicate,test_calculate_total_simple <-> test_calculate_total_with_discount_and_shipping,83.3,"Similarity: 83.3% (lines 136, 140)"
Potential Duplicate,test_calculate_total_simple <-> test_calculate_total_free_shipping,83.3,"Similarity: 83.3% (lines 136, 144)"
Potential Duplicate,test_calculate_total_with_discount_and_shipping <-> test_calculate_total_free_shipping,86.7,"Similarity: 86.7% (lines 140, 144)"
