Category,Name,Count,Details
Tested Method,__init__,39,Called 39 times in tests
Tested Method,add_item,26,Called 26 times in tests
Tested Method,remove_item,4,Called 4 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,5,Called 5 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,3,Called 3 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,3,Called 3 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_tax_rate_boundary_zero <-> test_init_tax_rate_boundary_one,100.0,"Similarity: 100.0% (lines 17, 21)"
Potential Duplicate,test_init_tax_rate_boundary_zero <-> test_calculate_tax_success,86.7,"Similarity: 86.7% (lines 17, 154)"
Potential Duplicate,test_init_tax_rate_boundary_one <-> test_calculate_tax_success,86.7,"Similarity: 86.7% (lines 21, 154)"
Potential Duplicate,test_init_negative_threshold <-> test_init_negative_shipping_cost,100.0,"Similarity: 100.0% (lines 33, 37)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 63, 78)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_duplicate_name_different_price,86.7,"Similarity: 86.7% (lines 63, 83)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_types,84.0,"Similarity: 84.0% (lines 63, 89)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_negative_price,100.0,"Similarity: 100.0% (lines 68, 73)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 68, 78)"
Potential Duplicate,test_add_item_zero_price <-> test_add_item_duplicate_name_different_price,86.7,"Similarity: 86.7% (lines 68, 83)"
