Category,Name,Count,Details
Tested Method,__init__,9,Called 9 times in tests
Tested Method,add_item,22,Called 22 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,4,Called 4 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,4,Called 4 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,6,Called 6 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_invalid_threshold <-> test_init_invalid_shipping_cost,100.0,"Similarity: 100.0% (lines 25, 29)"
Potential Duplicate,test_add_item_increment_quantity <-> test_total_items,84.4,"Similarity: 84.4% (lines 42, 155)"
Potential Duplicate,test_add_item_invalid_name <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 47, 55)"
Potential Duplicate,test_add_item_invalid_name <-> test_add_item_price_conflict,86.7,"Similarity: 86.7% (lines 47, 59)"
Potential Duplicate,test_add_item_invalid_name <-> test_add_item_type_error,90.0,"Similarity: 90.0% (lines 47, 64)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 51, 55)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_price_conflict,86.7,"Similarity: 86.7% (lines 51, 59)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_price_conflict,93.3,"Similarity: 93.3% (lines 55, 59)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_type_error,86.7,"Similarity: 86.7% (lines 55, 64)"
Potential Duplicate,test_add_item_price_conflict <-> test_add_item_type_error,85.0,"Similarity: 85.0% (lines 59, 64)"
