Category,Name,Count,Details
Tested Method,__init__,15,Called 15 times in tests
Tested Method,add_item,62,Called 62 times in tests
Tested Method,remove_item,7,Called 7 times in tests
Tested Method,get_subtotal,7,Called 7 times in tests
Tested Method,apply_discount,9,Called 9 times in tests
Tested Method,calculate_shipping,6,Called 6 times in tests
Tested Method,calculate_tax,6,Called 6 times in tests
Tested Method,calculate_total,13,Called 13 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,6,Called 6 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,4,Called 4 times in tests
Potential Duplicate,test_init_edge_values <-> test_init_max_tax_rate,100.0,"Similarity: 100.0% (lines 24, 30)"
Potential Duplicate,test_add_item_single <-> test_add_item_default_quantity,82.5,"Similarity: 82.5% (lines 62, 69)"
Potential Duplicate,test_add_item_single <-> test_add_item_multiple_different,86.7,"Similarity: 86.7% (lines 62, 73)"
Potential Duplicate,test_add_item_single <-> test_add_item_same_name_same_price_increases_quantity,90.0,"Similarity: 90.0% (lines 62, 78)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_multiple_different,85.7,"Similarity: 85.7% (lines 69, 73)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_same_name_same_price_increases_quantity,82.5,"Similarity: 82.5% (lines 69, 78)"
Potential Duplicate,test_add_item_multiple_different <-> test_add_item_same_name_same_price_increases_quantity,90.0,"Similarity: 90.0% (lines 73, 78)"
Potential Duplicate,test_add_item_multiple_different <-> test_remove_item_existing,80.5,"Similarity: 80.5% (lines 73, 125)"
Potential Duplicate,test_add_item_multiple_different <-> test_clear_order_with_items,83.3,"Similarity: 83.3% (lines 73, 326)"
Potential Duplicate,test_add_item_multiple_different <-> test_clear_order_then_add,80.5,"Similarity: 80.5% (lines 73, 336)"
