Category,Name,Count,Details
Tested Method,__init__,18,Called 18 times in tests
Tested Method,add_item,8,Called 8 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Potential Duplicate,test_init_tax_rate_boundary_low <-> test_init_tax_rate_boundary_high,100.0,"Similarity: 100.0% (lines 18, 22)"
Potential Duplicate,test_init_invalid_threshold <-> test_init_invalid_shipping_cost,100.0,"Similarity: 100.0% (lines 34, 38)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_quantity_zero,90.0,"Similarity: 90.0% (lines 58, 73)"
Potential Duplicate,test_add_item_empty_name <-> test_add_item_invalid_quantity_negative,90.0,"Similarity: 90.0% (lines 58, 78)"
Potential Duplicate,test_add_item_invalid_price_zero <-> test_add_item_invalid_price_negative,100.0,"Similarity: 100.0% (lines 63, 68)"
Potential Duplicate,test_add_item_invalid_price_zero <-> test_add_item_invalid_quantity_zero,90.0,"Similarity: 90.0% (lines 63, 73)"
Potential Duplicate,test_add_item_invalid_price_zero <-> test_add_item_invalid_quantity_negative,90.0,"Similarity: 90.0% (lines 63, 78)"
Potential Duplicate,test_add_item_invalid_price_negative <-> test_add_item_invalid_quantity_zero,90.0,"Similarity: 90.0% (lines 68, 73)"
Potential Duplicate,test_add_item_invalid_price_negative <-> test_add_item_invalid_quantity_negative,90.0,"Similarity: 90.0% (lines 68, 78)"
Potential Duplicate,test_add_item_invalid_quantity_zero <-> test_add_item_invalid_quantity_negative,100.0,"Similarity: 100.0% (lines 73, 78)"
