Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,26,Called 26 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,2,Called 2 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_valid <-> test_add_item_default_quantity,90.0,"Similarity: 90.0% (lines 48, 53)"
Potential Duplicate,test_add_item_valid <-> test_add_item_existing_increment,90.0,"Similarity: 90.0% (lines 48, 57)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_existing_increment,90.0,"Similarity: 90.0% (lines 53, 57)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_invalid_quantity_type,85.0,"Similarity: 85.0% (lines 62, 70)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_empty_name,90.0,"Similarity: 90.0% (lines 62, 74)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_negative_price,86.7,"Similarity: 86.7% (lines 62, 82)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_invalid_quantity_value,86.7,"Similarity: 86.7% (lines 62, 86)"
Potential Duplicate,test_add_item_invalid_name_type <-> test_add_item_duplicate_name_diff_price,85.0,"Similarity: 85.0% (lines 62, 90)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_invalid_quantity_type,85.0,"Similarity: 85.0% (lines 66, 70)"
Potential Duplicate,test_add_item_invalid_price_type <-> test_add_item_zero_price,90.0,"Similarity: 90.0% (lines 66, 78)"
