Category,Name,Count,Details
Tested Method,__init__,20,Called 20 times in tests
Tested Method,add_item,53,Called 53 times in tests
Tested Method,remove_item,7,Called 7 times in tests
Tested Method,get_subtotal,9,Called 9 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,7,Called 7 times in tests
Tested Method,total_items,13,Called 13 times in tests
Tested Method,list_items,6,Called 6 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_add_single_item <-> test_add_item_default_quantity,100.0,"Similarity: 100.0% (lines 43, 47)"
Potential Duplicate,test_add_single_item <-> test_add_multiple_items,85.7,"Similarity: 85.7% (lines 43, 51)"
Potential Duplicate,test_add_single_item <-> test_add_item_with_quantity_greater_than_one,93.3,"Similarity: 93.3% (lines 43, 56)"
Potential Duplicate,test_add_single_item <-> test_add_duplicate_item,88.0,"Similarity: 88.0% (lines 43, 92)"
Potential Duplicate,test_add_single_item <-> test_total_items_single_item,100.0,"Similarity: 100.0% (lines 43, 293)"
Potential Duplicate,test_add_single_item <-> test_total_items_multiple_quantity,93.3,"Similarity: 93.3% (lines 43, 297)"
Potential Duplicate,test_add_single_item <-> test_total_items_multiple_items,85.7,"Similarity: 85.7% (lines 43, 301)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_multiple_items,85.7,"Similarity: 85.7% (lines 47, 51)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_item_with_quantity_greater_than_one,93.3,"Similarity: 93.3% (lines 47, 56)"
Potential Duplicate,test_add_item_default_quantity <-> test_add_duplicate_item,88.0,"Similarity: 88.0% (lines 47, 92)"
