Category,Name,Count,Details
Tested Method,__init__,9,Called 9 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_new <-> test_add_item_defaults,87.5,"Similarity: 87.5% (lines 47, 53)"
Potential Duplicate,test_add_item_new <-> test_add_item_existing_same_price,85.5,"Similarity: 85.5% (lines 47, 58)"
Potential Duplicate,test_add_item_defaults <-> test_add_item_existing_same_price,87.5,"Similarity: 87.5% (lines 53, 58)"
Potential Duplicate,test_add_item_existing_diff_price <-> test_add_item_invalid_types,85.0,"Similarity: 85.0% (lines 65, 71)"
Potential Duplicate,test_add_item_existing_diff_price <-> test_add_item_invalid_values,86.7,"Similarity: 86.7% (lines 65, 80)"
Potential Duplicate,test_add_item_invalid_types <-> test_add_item_invalid_values,86.7,"Similarity: 86.7% (lines 71, 80)"
Potential Duplicate,test_apply_discount_valid <-> test_apply_discount_zero_and_full,84.0,"Similarity: 84.0% (lines 116, 121)"
Potential Duplicate,test_apply_discount_invalid_range <-> test_apply_discount_invalid_types,82.5,"Similarity: 82.5% (lines 126, 138)"
Potential Duplicate,test_apply_discount_negative_subtotal <-> test_apply_discount_invalid_types,82.9,"Similarity: 82.9% (lines 133, 138)"
Potential Duplicate,test_calculate_total_with_shipping <-> test_calculate_total_free_shipping_after_discount,82.5,"Similarity: 82.5% (lines 176, 190)"
