Category,Name,Count,Details
Tested Method,__init__,39,Called 39 times in tests
Tested Method,add_item,21,Called 21 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,5,Called 5 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,7,Called 7 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_existing_update <-> test_total_items,82.2,"Similarity: 82.2% (lines 38, 175)"
Potential Duplicate,test_add_item_invalid_name <-> test_add_item_invalid_quantity,90.0,"Similarity: 90.0% (lines 44, 56)"
Potential Duplicate,test_add_item_invalid_name <-> test_add_item_duplicate_name_diff_price,86.7,"Similarity: 86.7% (lines 44, 61)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_invalid_quantity,86.7,"Similarity: 86.7% (lines 49, 56)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_duplicate_name_diff_price,85.0,"Similarity: 85.0% (lines 49, 61)"
Potential Duplicate,test_add_item_invalid_price <-> test_add_item_type_error,86.7,"Similarity: 86.7% (lines 49, 67)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_duplicate_name_diff_price,93.3,"Similarity: 93.3% (lines 56, 61)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_type_error,86.7,"Similarity: 86.7% (lines 56, 67)"
Potential Duplicate,test_add_item_duplicate_name_diff_price <-> test_add_item_type_error,85.0,"Similarity: 85.0% (lines 61, 67)"
Potential Duplicate,test_apply_discount_calculation <-> test_apply_discount_limits,86.7,"Similarity: 86.7% (lines 99, 104)"
