Category,Name,Count,Details
Tested Method,__init__,9,Called 9 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,7,Called 7 times in tests
Tested Method,calculate_tax,6,Called 6 times in tests
Tested Method,calculate_total,6,Called 6 times in tests
Tested Method,total_items,6,Called 6 times in tests
Tested Method,list_items,2,Called 2 times in tests
Tested Method,is_empty,5,Called 5 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_existing_increase_quantity <-> test_total_items_valid,87.5,"Similarity: 87.5% (lines 46, 183)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_conflict_price,90.0,"Similarity: 90.0% (lines 67, 71)"
Potential Duplicate,test_add_item_invalid_quantity <-> test_add_item_type_error,90.0,"Similarity: 90.0% (lines 67, 76)"
Potential Duplicate,test_add_item_conflict_price <-> test_add_item_type_error,86.7,"Similarity: 86.7% (lines 71, 76)"
Potential Duplicate,test_apply_discount_zero <-> test_apply_discount_full,100.0,"Similarity: 100.0% (lines 105, 108)"
Potential Duplicate,test_apply_discount_invalid_value_negative <-> test_apply_discount_invalid_value_gt_one,86.7,"Similarity: 86.7% (lines 111, 115)"
Potential Duplicate,test_apply_discount_invalid_value_negative <-> test_apply_discount_negative_subtotal,86.7,"Similarity: 86.7% (lines 111, 119)"
Potential Duplicate,test_apply_discount_invalid_value_negative <-> test_apply_discount_type_error,86.7,"Similarity: 86.7% (lines 111, 123)"
Potential Duplicate,test_apply_discount_negative_subtotal <-> test_apply_discount_type_error,86.7,"Similarity: 86.7% (lines 119, 123)"
Potential Duplicate,test_calculate_total_flow <-> test_calculate_total_discount_affects_shipping,95.0,"Similarity: 95.0% (lines 154, 158)"
