Category,Name,Count,Details
Tested Method,__init__,73,Called 73 times in tests
Tested Method,add_item,40,Called 40 times in tests
Tested Method,remove_item,5,Called 5 times in tests
Tested Method,get_subtotal,3,Called 3 times in tests
Tested Method,apply_discount,9,Called 9 times in tests
Tested Method,calculate_shipping,5,Called 5 times in tests
Tested Method,calculate_tax,5,Called 5 times in tests
Tested Method,calculate_total,7,Called 7 times in tests
Tested Method,total_items,10,Called 10 times in tests
Tested Method,list_items,4,Called 4 times in tests
Tested Method,is_empty,4,Called 4 times in tests
Tested Method,clear_order,3,Called 3 times in tests
Potential Duplicate,test_init_tax_rate_zero <-> test_init_tax_rate_one,100.0,"Similarity: 100.0% (lines 18, 22)"
Potential Duplicate,test_init_tax_rate_zero <-> test_init_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 18, 34)"
Potential Duplicate,test_init_tax_rate_zero <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 18, 42)"
Potential Duplicate,test_init_tax_rate_one <-> test_init_free_shipping_threshold_zero,100.0,"Similarity: 100.0% (lines 22, 34)"
Potential Duplicate,test_init_tax_rate_one <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 22, 42)"
Potential Duplicate,test_init_free_shipping_threshold_zero <-> test_init_shipping_cost_zero,100.0,"Similarity: 100.0% (lines 34, 42)"
Potential Duplicate,test_add_item_single_item <-> test_add_item_multiple_items,90.0,"Similarity: 90.0% (lines 62, 72)"
Potential Duplicate,test_add_item_single_item <-> test_add_item_same_name_and_price_increases_quantity,92.0,"Similarity: 92.0% (lines 62, 78)"
Potential Duplicate,test_add_item_single_item <-> test_total_items_single_item,90.0,"Similarity: 90.0% (lines 62, 308)"
Potential Duplicate,test_add_item_single_item <-> test_total_items_multiple_items,90.0,"Similarity: 90.0% (lines 62, 313)"
