Category,Name,Count,Details
Tested Method,__init__,50,Called 50 times in tests
Tested Method,add_item,25,Called 25 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,8,Called 8 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,4,Called 4 times in tests
Tested Method,calculate_total,4,Called 4 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,2,Called 2 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_init_threshold_value_error_negative <-> test_init_shipping_cost_value_error_negative,100.0,"Similarity: 100.0% (lines 39, 43)"
Potential Duplicate,test_add_item_new <-> test_add_item_existing_increase_quantity,86.7,"Similarity: 86.7% (lines 47, 53)"
Potential Duplicate,test_add_item_new <-> test_add_item_default_quantity,90.0,"Similarity: 90.0% (lines 47, 60)"
Potential Duplicate,test_add_item_existing_increase_quantity <-> test_add_item_default_quantity,90.0,"Similarity: 90.0% (lines 53, 60)"
Potential Duplicate,test_add_item_conflict_different_price <-> test_add_item_name_type_error,85.0,"Similarity: 85.0% (lines 65, 71)"
Potential Duplicate,test_add_item_conflict_different_price <-> test_add_item_price_type_error,85.0,"Similarity: 85.0% (lines 65, 76)"
Potential Duplicate,test_add_item_conflict_different_price <-> test_add_item_quantity_type_error,90.0,"Similarity: 90.0% (lines 65, 81)"
Potential Duplicate,test_add_item_conflict_different_price <-> test_add_item_name_empty_value_error,86.7,"Similarity: 86.7% (lines 65, 86)"
Potential Duplicate,test_add_item_conflict_different_price <-> test_add_item_price_negative_or_zero_value_error,85.0,"Similarity: 85.0% (lines 65, 91)"
Potential Duplicate,test_add_item_conflict_different_price <-> test_add_item_quantity_negative_or_zero_value_error,93.3,"Similarity: 93.3% (lines 65, 98)"
