Category,Name,Count,Details
Tested Method,__init__,10,Called 10 times in tests
Tested Method,add_item,24,Called 24 times in tests
Tested Method,remove_item,3,Called 3 times in tests
Tested Method,get_subtotal,2,Called 2 times in tests
Tested Method,apply_discount,7,Called 7 times in tests
Tested Method,calculate_shipping,4,Called 4 times in tests
Tested Method,calculate_tax,3,Called 3 times in tests
Tested Method,calculate_total,5,Called 5 times in tests
Tested Method,total_items,2,Called 2 times in tests
Tested Method,list_items,1,Called 1 times in tests
Tested Method,is_empty,3,Called 3 times in tests
Tested Method,clear_order,1,Called 1 times in tests
Potential Duplicate,test_add_item_new <-> test_add_item_update_quantity,86.7,"Similarity: 86.7% (lines 49, 54)"
Potential Duplicate,test_add_item_price_conflict <-> test_add_item_invalid_price_zero,84.0,"Similarity: 84.0% (lines 60, 69)"
Potential Duplicate,test_add_item_price_conflict <-> test_add_item_invalid_quantity_low,88.0,"Similarity: 88.0% (lines 60, 73)"
Potential Duplicate,test_add_item_price_conflict <-> test_add_item_invalid_price_type,83.3,"Similarity: 83.3% (lines 60, 81)"
Potential Duplicate,test_add_item_price_conflict <-> test_add_item_invalid_quantity_type,82.9,"Similarity: 82.9% (lines 60, 85)"
Potential Duplicate,test_add_item_invalid_name_empty <-> test_add_item_invalid_name_type,90.0,"Similarity: 90.0% (lines 65, 77)"
Potential Duplicate,test_add_item_invalid_name_empty <-> test_add_item_invalid_quantity_type,86.7,"Similarity: 86.7% (lines 65, 85)"
Potential Duplicate,test_add_item_invalid_price_zero <-> test_add_item_invalid_quantity_low,90.0,"Similarity: 90.0% (lines 69, 73)"
Potential Duplicate,test_add_item_invalid_price_zero <-> test_add_item_invalid_price_type,90.0,"Similarity: 90.0% (lines 69, 81)"
Potential Duplicate,test_add_item_invalid_price_zero <-> test_add_item_invalid_quantity_type,86.7,"Similarity: 86.7% (lines 69, 85)"
